52,0,0,0,0,4,no
30,0,0,0,0,3,no
38,0,0,0,0,2,no
35,0,0,0,0,2,no
29,0,0,0,0,3,no
26,0,0,0,0,2,no
56,0,0,0,0,2,no
23,0,0,0,0,3,no
50,0,0,0,0,3,no
37,0,0,0,0,2,no
34,0,0,0,0,2,no
52,0,0,0,0,10,no
31,0,0,0,0,3,no
30,0,0,0,0,3,no
30,0,0,0,0,2,no
69,0,0,0,0,2,no
30,0,0,0,0,5,no
31,0,0,0,0,2,no
34,0,0,0,0,3,no
33,0,0,0,0,2,no
46,0,0,0,0,2,no
44,0,0,0,0,2,no
72,0,0,0,0,2,no
33,0,0,0,0,2,no
25,0,0,0,0,3,no
31,0,0,0,0,2,no
104,1,1,0,0,12,yes
50,0,0,0,0,2,no
33,0,0,0,0,3,no
104,1,0,0,0,13,yes
40,0,0,0,0,5,no
42,0,0,0,0,2,no
99,1,1,0,0,12,yes
33,0,0,0,0,2,no
41,0,0,0,0,2,no
56,0,0,0,0,2,no
28,0,0,0,0,2,no
34,0,0,0,0,3,no
107,1,0,0,0,7,yes
71,0,0,0,0,7,no
33,0,0,0,0,3,no
32,0,0,0,0,4,no
32,0,0,0,0,2,no
115,0,0,0,0,7,yes
49,0,0,0,0,2,no
64,0,0,0,0,3,no
34,0,0,0,0,2,no
68,0,0,0,0,3,no
43,0,0,0,0,3,no
27,0,0,0,0,3,no
107,0,0,0,0,11,yes
40,1,1,1,0,8,yes
35,0,0,0,0,2,no
77,0,0,0,0,2,no
109,0,0,0,0,4,no
27,0,0,0,0,3,no
39,0,0,0,0,2,no
68,0,0,0,0,3,no
49,0,0,0,0,2,no
32,0,0,0,0,3,no
82,0,0,0,0,14,yes
110,1,1,0,0,15,yes
52,0,0,0,0,3,no
26,0,0,0,0,2,no
86,0,0,0,0,2,no
31,0,0,0,0,2,no
23,0,0,0,0,2,no
46,0,0,0,0,2,no
43,0,0,0,0,4,no
112,0,0,0,0,10,yes
36,0,0,0,0,2,no
64,0,0,0,0,2,no
32,0,0,0,0,5,no
49,0,0,0,0,3,no
49,0,0,0,0,2,no
27,0,0,0,0,2,no
39,0,0,0,0,2,no
39,0,0,0,0,3,no
34,0,0,0,0,3,no
26,0,0,0,0,3,no
31,0,0,0,0,2,no
38,0,0,0,0,3,no
27,0,0,0,0,5,no
37,0,0,0,0,3,no
35,0,0,0,0,2,no
32,0,0,0,0,2,no
32,0,0,0,0,2,no
47,0,0,0,0,2,no
146,0,0,0,0,13,yes
36,0,0,0,0,2,no
31,0,0,0,0,2,no
40,0,0,0,0,2,no
41,0,0,0,0,3,no
44,0,0,0,0,2,no
115,0,0,0,0,14,yes
115,0,0,0,0,18,yes
45,0,0,0,0,3,no
45,0,0,0,0,2,no
31,0,0,0,0,2,no
30,0,0,0,0,2,no
32,0,0,0,0,2,no
54,0,0,0,0,2,no
29,0,0,0,0,3,no
76,0,0,0,0,4,no
105,0,0,0,0,2,no
30,0,0,0,0,2,no
34,0,0,0,0,3,no
27,0,0,0,0,3,no
107,0,0,0,0,26,yes
31,0,0,0,0,2,no
54,0,0,0,0,2,no
36,0,0,0,0,2,no
31,0,0,0,0,2,no
31,0,0,0,0,2,no
36,0,0,0,0,2,no
119,1,0,0,0,20,yes
29,0,0,0,0,2,no
31,0,0,0,0,3,no
28,0,0,0,0,2,no
52,0,0,0,0,3,no
46,0,0,0,0,4,no
29,0,0,0,0,2,no
44,0,0,0,0,3,no
118,1,0,0,0,17,yes
97,0,0,0,0,3,no
29,0,0,0,0,4,no
82,0,0,0,0,15,yes
32,0,0,0,0,3,no
28,0,0,0,0,2,no
36,0,0,0,0,5,no
36,0,0,0,0,3,no
49,0,0,0,0,3,no
38,0,0,0,0,2,no
65,0,0,0,0,5,no
32,0,0,0,0,3,no
29,0,0,0,0,2,no
32,0,0,0,0,3,no
30,0,0,0,0,2,no
38,0,0,0,0,3,no
21,0,0,0,0,2,yes
38,0,0,0,0,2,no
35,0,0,0,0,2,no
29,0,0,0,0,3,no
43,0,0,0,0,7,no
26,0,0,0,0,9,yes
79,0,0,0,0,3,no
29,0,0,0,0,2,no
40,0,0,0,0,3,no
26,0,0,0,0,2,no
39,0,0,0,0,3,no
40,0,0,0,0,2,no
34,0,0,0,0,3,no
30,0,0,0,0,2,no
42,0,0,0,0,4,no
34,0,0,0,0,2,no
37,0,0,0,0,3,no
36,0,0,0,0,2,no
36,0,0,0,0,2,no
42,0,0,0,0,2,no
51,0,0,0,0,2,no
46,0,0,0,0,4,no
25,0,0,0,0,3,no
45,0,0,0,0,2,no
41,0,0,0,0,4,no
45,0,0,0,0,2,no
35,0,0,0,0,4,no
30,0,0,0,0,4,no
35,0,0,0,0,2,no
112,0,0,0,0,12,yes
30,0,0,0,0,2,no
26,0,0,0,0,2,no
55,0,0,0,0,7,yes
45,0,0,0,0,2,no
26,0,0,0,0,2,no
30,0,0,0,0,3,no
44,0,0,0,0,4,no
38,0,0,0,0,2,no
34,0,0,0,0,2,no
29,0,0,0,0,2,no
29,0,0,0,0,2,no
75,0,0,0,0,4,no
30,0,0,0,0,3,no
31,0,0,0,0,2,no
32,0,0,0,0,3,no
96,1,1,0,0,17,yes
32,0,0,0,0,2,no
30,0,0,0,0,2,no
101,0,0,0,0,5,no
34,0,0,0,0,2,no
34,0,0,0,0,3,no
31,0,0,0,0,4,no
44,0,0,0,0,2,no
30,0,0,0,0,2,no
61,0,0,0,0,6,yes
31,0,0,0,0,2,no
32,0,0,0,0,5,no
28,0,0,0,0,3,no
26,0,0,0,0,2,no
31,0,0,0,0,2,no
35,0,0,0,0,2,no
51,0,0,0,0,6,no
36,0,0,0,0,2,no
32,0,0,0,0,2,no
33,0,0,0,0,2,no
54,0,0,0,0,4,no
41,0,0,0,0,2,no
34,0,0,0,0,3,no
30,0,0,0,0,2,no
36,0,0,0,0,3,no
29,0,0,0,0,3,no
33,0,0,0,0,2,no
50,0,0,0,0,2,no
31,0,0,0,0,2,no
30,0,0,0,0,2,no
53,0,0,0,0,5,no
29,0,0,0,0,3,no
32,0,0,0,0,3,no
65,0,0,0,0,4,no
53,0,0,0,0,2,no
37,0,0,0,0,2,no
98,0,0,0,0,2,no
48,0,0,0,0,2,no
27,0,0,0,0,2,no
34,0,0,0,0,3,no
112,0,0,0,0,9,yes
71,0,0,0,0,4,no
116,0,0,0,0,16,yes
31,0,0,0,0,4,no
31,0,0,0,0,2,no
25,0,0,0,0,3,no
47,0,0,0,0,6,yes
41,0,0,0,0,2,no
29,0,0,0,0,2,no
38,0,0,0,0,2,no
32,0,0,0,0,2,no
34,0,0,0,0,4,no
31,0,0,0,0,3,no
32,0,0,0,0,4,no
33,0,0,0,0,3,no
37,0,0,0,0,2,no
25,0,0,0,0,2,no
30,0,0,0,0,3,no
37,0,0,0,0,2,no
35,0,0,0,0,6,no
40,0,0,0,0,5,no
33,0,0,0,0,3,no
49,0,0,0,0,4,no
28,0,0,0,0,2,no
49,0,0,0,0,6,no
71,0,0,0,0,4,no
40,0,0,0,0,2,no
95,0,0,0,0,17,yes
34,0,0,0,0,3,no
70,0,0,0,0,4,no
107,0,0,0,0,14,yes
31,0,0,0,0,2,no
35,0,0,0,0,3,no
41,0,0,0,0,2,no
32,0,0,0,0,2,no
47,0,0,0,0,2,no
51,0,0,0,0,3,no
54,0,0,0,0,3,no
36,0,0,0,0,2,no
42,0,0,0,0,2,no
26,0,0,0,0,2,no
27,0,0,0,0,2,no
51,0,0,0,0,3,no
35,0,0,0,0,2,no
55,0,0,0,0,3,no
27,0,0,0,0,2,no
33,0,0,0,0,3,no
29,0,0,0,0,2,no
27,0,0,0,0,3,no
35,0,0,0,0,2,no
27,0,0,0,0,2,no
38,0,0,0,0,2,no
56,0,0,0,0,3,no
65,0,0,0,0,2,no
33,0,0,0,0,2,no
30,0,0,0,0,3,no
121,0,0,0,0,16,yes
39,0,0,0,0,2,no
35,0,0,0,0,5,no
37,0,0,0,0,6,no
33,0,0,0,0,2,no
35,0,0,0,0,3,no
35,0,0,0,0,2,no
91,0,0,0,0,2,no
60,0,0,0,0,4,no
42,0,0,0,0,4,no
32,0,0,0,0,2,no
30,0,0,0,0,2,no
31,0,0,0,0,2,no
35,0,0,0,0,3,no
46,0,0,0,0,2,no
59,0,0,0,0,2,no
28,0,0,0,0,2,no
38,0,0,0,0,2,no
32,0,0,0,0,4,no
40,0,0,0,0,2,no
47,0,0,0,0,4,yes
31,0,0,0,0,2,no
41,0,0,0,0,2,no
38,0,0,0,0,3,no
32,0,0,0,0,2,no
33,0,0,0,0,4,no
76,0,0,0,0,4,no
45,0,0,0,0,2,no
27,0,0,0,0,2,no
28,0,0,0,0,2,no
29,0,0,0,0,2,no
26,0,0,0,0,2,no
30,0,0,0,0,2,no
31,0,0,0,0,3,no
28,0,0,0,0,2,no
41,0,0,0,0,3,no
29,0,0,0,0,2,no
36,0,0,0,0,2,no
30,0,0,0,0,2,no
122,0,0,0,0,6,no
28,0,0,0,0,2,no
40,0,0,0,0,2,no
46,1,1,1,0,4,yes
37,0,0,0,0,2,no
115,0,0,0,0,8,yes
42,0,0,0,0,2,no
67,0,0,0,0,2,no
62,0,0,0,0,3,no
37,0,0,0,0,2,no
32,0,0,0,0,2,no
41,0,0,0,0,2,no
29,0,0,0,0,2,no
29,0,0,0,0,2,no
32,0,0,0,0,2,no
41,0,0,0,0,2,no
39,0,0,0,0,3,no
30,0,0,0,0,3,no
35,0,0,0,0,2,no
49,0,0,0,0,2,no
31,0,0,0,0,3,no
33,0,0,0,0,3,no
108,1,1,0,0,17,yes
39,0,0,0,0,4,no
44,0,0,0,0,3,no
38,0,0,0,0,2,no
27,0,0,0,0,2,no
39,0,0,0,0,2,no
32,0,0,0,0,4,no
115,0,0,0,0,12,yes
32,0,0,0,0,2,no
29,0,0,0,0,3,no
31,0,0,0,0,2,no
123,1,0,0,0,17,yes
52,0,0,0,0,3,no
31,0,0,0,0,2,no
26,0,0,0,0,2,no
31,0,0,0,0,3,no
26,0,0,0,0,2,no
27,0,0,0,0,2,no
38,0,0,0,0,2,no
33,0,0,0,0,2,no
44,0,0,0,0,5,no
37,0,0,0,0,2,no
114,0,0,0,0,12,yes
87,0,0,0,0,17,yes
38,0,0,0,0,2,no
119,0,0,0,0,3,no
47,0,0,0,0,3,no
45,0,0,0,0,3,no
40,0,0,0,0,2,no
38,0,0,0,0,2,no
68,0,0,0,0,9,yes
50,0,0,0,0,3,no
113,0,0,0,0,15,yes
29,0,0,0,0,2,no
39,0,0,0,0,2,no
39,0,0,0,0,2,no
29,0,0,0,0,2,no
61,0,0,0,0,3,no
37,0,0,0,0,2,no
63,0,0,0,0,5,no
38,0,0,0,0,4,no
32,0,0,0,0,2,no
39,0,0,0,0,2,no
43,0,0,0,0,2,no
91,0,0,0,0,4,yes
42,0,0,0,0,3,no
79,0,0,0,0,2,no
62,0,0,0,0,3,no
33,0,0,0,0,2,no
27,0,0,0,0,3,no
41,0,0,0,0,3,no
51,0,0,0,0,2,no
115,0,0,0,0,26,yes
30,0,0,0,0,2,no
37,0,0,0,0,2,no
39,0,0,0,0,8,no
65,0,0,0,0,2,no
29,0,0,0,0,2,no
42,0,0,0,0,4,no
64,0,0,0,0,3,no
26,0,0,0,0,2,no
123,0,0,0,0,19,yes
40,0,0,0,0,3,no
45,0,0,0,0,3,no
49,0,0,0,0,3,no
39,0,0,0,0,3,no
63,0,0,0,0,4,no
38,0,0,0,0,3,no
27,0,0,0,0,2,no
30,0,0,0,0,3,no
47,0,0,0,0,2,no
51,0,0,0,0,2,no
31,0,0,0,0,2,no
35,0,0,0,0,2,no
29,0,0,0,0,2,no
29,0,0,0,0,2,no
81,0,0,0,0,3,no
46,0,0,0,0,2,no
58,0,0,0,0,2,no
29,0,0,0,0,2,no
45,0,0,0,0,2,no
34,0,0,0,0,2,no
46,0,0,0,0,3,no
42,0,0,0,0,2,no
39,0,0,0,0,2,no
38,0,0,0,0,3,no
42,0,0,0,0,2,no
29,0,0,0,0,2,no
55,0,0,0,0,2,no
28,0,0,0,0,2,no
26,0,0,0,0,2,no
113,0,0,0,0,7,no
35,0,0,0,0,2,no
35,0,0,0,0,2,no
32,0,0,0,0,2,no
112,0,0,0,0,15,yes
47,0,0,0,0,3,no
31,0,0,0,0,2,no
51,0,0,0,0,2,no
114,0,0,0,0,18,yes
52,0,0,0,0,2,no
29,0,0,0,0,2,no
33,0,0,0,0,3,no
61,0,0,0,0,2,no
29,0,0,0,0,3,no
35,0,0,0,0,3,no
50,0,0,0,0,4,no
48,0,0,0,0,3,no
36,0,0,0,0,2,no
28,0,0,0,0,3,no
37,0,0,0,0,2,no
35,0,0,0,0,2,no
55,0,0,0,0,2,no
33,0,0,0,0,2,no
32,0,0,0,0,5,no
36,0,0,0,0,3,no
60,0,0,0,0,2,no
35,0,0,0,0,5,no
121,0,0,0,0,14,yes
29,0,0,0,0,4,no
51,0,0,0,0,3,no
34,0,0,0,0,3,no
32,0,0,0,0,4,no
40,0,0,0,0,4,no
26,0,0,0,0,2,no
31,0,0,0,0,3,no
28,0,0,0,0,2,no
42,0,0,0,0,2,no
41,0,0,0,0,2,no
38,0,0,0,0,4,no
27,0,0,0,0,2,no
88,0,0,0,0,6,no
28,0,0,0,0,2,no
29,0,0,0,0,2,no
29,0,0,0,0,2,no
28,0,0,0,0,2,no
35,0,0,0,0,2,no
36,0,0,0,0,3,no
41,0,0,0,0,2,no
26,0,0,0,0,2,no
30,0,0,0,0,2,no
43,0,0,0,0,3,no
36,0,0,0,0,3,no
34,0,0,0,0,2,no
41,0,0,0,0,3,no
33,0,0,0,0,2,no
36,0,0,0,0,3,no
40,0,0,0,0,4,no
35,0,0,0,0,2,no
35,0,0,0,0,2,no
45,0,0,0,0,4,no
31,0,0,0,0,6,no
116,1,0,0,0,4,yes
111,0,0,0,0,14,yes
37,0,0,0,0,2,no
28,0,0,0,0,2,no
23,0,0,0,0,2,no
49,0,0,0,0,4,no
91,1,1,0,0,6,yes
30,0,0,0,0,2,no
36,0,0,0,0,5,no
49,0,0,0,0,2,no
31,0,0,0,0,2,no
130,0,0,0,0,13,yes
111,0,0,0,0,17,yes
54,0,0,0,0,2,no
26,0,0,0,0,3,no
33,0,0,0,0,3,no
31,0,0,0,0,2,no
42,0,0,0,0,2,no
37,0,0,0,0,2,no
98,0,0,0,0,3,no
45,0,0,0,0,5,no
40,0,0,0,0,2,no
44,0,0,0,0,2,no
50,0,0,0,0,4,no
111,0,0,0,0,8,yes
41,0,0,0,0,4,no
36,0,0,0,0,4,no
45,0,0,0,0,9,no
38,0,0,0,0,2,no
34,0,0,0,0,3,no
83,0,0,0,0,2,no
32,0,0,0,0,2,no
50,0,0,0,0,2,no
50,0,0,0,0,3,no
48,0,0,0,0,4,no
29,0,0,0,0,3,no
45,0,0,0,0,4,no
37,0,0,0,0,2,no
36,0,0,0,0,3,no
29,0,0,0,0,4,no
163,1,1,0,0,23,yes
27,0,0,0,0,2,no
48,0,0,0,0,3,no
226,0,0,0,0,31,yes
25,0,0,0,0,2,no
31,0,0,0,0,2,no
54,0,0,0,0,4,no
51,0,0,0,0,5,no
34,0,0,0,0,3,no
33,0,0,0,0,2,no
21,0,0,0,0,2,no
34,0,0,0,0,3,no
30,0,0,0,0,2,no
30,0,0,0,0,2,no
58,0,0,0,0,5,no
46,0,0,0,0,2,no
96,0,0,0,0,3,no
30,0,0,0,0,2,no
38,0,0,0,0,2,no
35,0,0,0,0,3,no
107,1,1,0,0,11,yes
34,0,0,0,0,2,no
118,0,0,0,0,13,yes
30,0,0,0,0,3,no
38,0,0,0,0,2,no
51,0,0,0,0,2,no
43,0,0,0,0,2,no
30,0,0,0,0,3,no
100,0,0,0,0,3,no
26,0,0,0,0,3,no
168,0,0,0,0,25,yes
58,0,0,0,0,3,no
34,0,0,0,0,4,no
121,0,0,0,0,18,yes
195,1,1,0,0,35,yes
36,0,0,0,0,2,no
29,0,0,0,0,2,no
292,0,0,0,0,23,yes
26,0,0,0,0,2,no
30,0,0,0,0,4,no
186,1,1,0,0,12,yes
42,0,0,0,0,2,no
31,0,0,0,0,3,no
39,0,0,0,0,2,no
42,0,0,0,0,2,no
37,0,0,0,0,4,no
31,0,0,0,0,3,no
112,0,0,0,0,13,yes
32,0,0,0,0,2,no
39,0,0,0,0,4,no
60,0,0,0,0,2,no
54,0,0,0,0,3,no
41,0,0,0,0,2,no
33,0,0,0,0,2,no
25,0,0,0,0,2,no
39,0,0,0,0,3,no
58,0,0,0,0,3,no
29,0,0,0,0,4,no
32,0,0,0,0,2,no
58,0,0,0,0,4,no
31,0,0,0,0,2,no
40,0,0,0,0,2,no
28,0,0,0,0,2,no
31,0,0,0,0,2,no
101,0,0,0,0,2,no
48,0,0,0,0,2,no
30,0,0,0,0,2,no
109,0,0,0,0,10,yes
32,0,0,0,0,2,no
108,0,0,0,0,3,no
27,0,0,0,0,2,no
34,0,0,0,0,2,no
41,0,0,0,0,2,no
29,0,0,0,0,2,no
101,1,1,0,0,5,yes
33,0,0,0,0,4,no
101,1,1,0,0,12,yes
34,0,0,0,0,2,no
87,0,0,0,0,3,no
46,0,0,0,0,3,no
98,0,0,0,0,17,yes
33,0,0,0,0,2,no
35,0,0,0,0,4,no
40,0,0,0,0,9,no
33,0,0,0,0,2,no
24,0,0,0,0,2,no
71,0,0,0,0,2,no
40,0,0,0,0,2,no
40,0,0,0,0,3,no
46,0,0,0,0,2,no
48,0,0,0,0,2,no
36,0,0,0,0,2,no
109,0,0,0,0,7,yes
43,0,0,0,0,2,no
57,0,0,0,0,3,no
26,0,0,0,0,2,no
60,0,0,0,0,3,no
36,0,0,0,0,2,no
29,0,0,0,0,2,no
35,0,0,0,0,2,no
32,0,0,0,0,3,no
29,0,0,0,0,3,no
114,0,0,0,0,20,yes
39,0,0,0,0,2,no
50,0,0,0,0,3,no
41,0,0,0,0,3,no
34,0,0,0,0,3,no
105,0,0,0,0,2,no
34,0,0,0,0,3,no
39,0,0,0,0,2,no
34,0,0,0,0,2,no
41,0,0,0,0,2,no
26,0,0,0,0,2,no
28,0,0,0,0,2,no
33,0,0,0,0,4,no
38,0,0,0,0,2,no
37,0,0,0,0,3,no
31,0,0,0,0,3,no
101,1,1,0,0,8,yes
37,0,0,0,0,2,no
22,0,0,0,0,2,no
27,0,0,0,0,2,no
53,0,0,0,0,3,no
30,0,0,0,0,2,no
105,0,0,0,0,21,yes
37,0,0,0,0,2,no
39,0,0,0,0,3,no
29,0,0,0,0,2,no
24,0,0,0,0,2,no
58,0,0,0,0,2,no
39,0,0,0,0,5,no
82,0,0,0,0,2,no
25,0,0,0,0,2,no
27,0,0,0,0,2,no
42,0,0,0,0,3,no
27,0,0,0,0,2,no
41,0,0,0,0,2,no
60,0,0,0,0,4,no
36,0,0,0,0,4,no
38,0,0,0,0,2,no
30,0,0,0,0,5,no
174,0,0,0,0,22,yes
39,0,0,0,0,3,no
36,0,0,0,0,2,no
47,0,0,0,0,3,no
65,0,0,0,0,2,no
31,0,0,0,0,2,no
38,0,0,0,0,2,no
31,0,0,0,0,3,no
54,0,0,0,0,2,no
31,0,0,0,0,3,no
33,0,0,0,0,3,no
47,0,0,0,0,2,no
29,0,0,0,0,2,no
27,0,0,0,0,2,no
29,0,0,0,0,2,no
36,0,0,0,0,4,no
49,0,0,0,0,2,no
43,0,0,0,0,2,no
41,0,0,0,0,2,no
40,0,0,0,0,2,no
49,0,0,0,0,2,no
28,0,0,0,0,3,no
76,0,0,0,0,3,no
32,0,0,0,0,2,no
32,0,0,0,0,2,no
92,0,0,0,0,6,no
40,0,0,0,0,2,no
111,0,0,0,0,15,yes
31,0,0,0,0,2,no
33,0,0,0,0,2,no
115,0,0,0,0,11,yes
43,0,0,0,0,2,no
113,0,0,0,0,7,yes
32,0,0,0,0,2,no
61,0,0,0,0,2,no
28,0,0,0,0,2,no
32,0,0,0,0,3,no
48,0,0,0,0,2,no
46,0,0,0,0,3,no
45,0,0,0,0,4,no
174,0,0,0,0,15,yes
42,0,0,0,0,2,no
54,0,0,0,0,4,no
28,0,0,0,0,2,no
66,0,0,0,0,2,no
29,0,0,0,0,4,no
29,0,0,0,0,3,no
37,0,0,0,0,3,no
37,0,0,0,0,2,no
29,0,0,0,0,2,no
33,0,0,0,0,2,no
84,0,0,0,0,2,no
32,0,0,0,0,3,no
71,0,0,0,0,11,yes
53,0,0,0,0,2,no
36,0,0,0,0,3,no
37,0,0,0,0,2,no
45,0,0,0,0,4,no
29,0,0,0,0,2,no
107,0,0,0,0,14,yes
114,0,0,0,0,21,yes
30,0,0,0,0,3,no
22,0,0,0,0,3,no
28,0,0,0,0,2,no
32,0,0,0,0,2,no
109,0,0,0,0,3,no
30,0,0,0,0,2,no
76,0,0,0,0,2,no
30,0,0,0,0,2,no
46,0,0,0,0,2,no
30,0,0,0,0,3,no
32,0,0,0,0,2,no
33,0,0,0,0,3,no
29,0,0,0,0,2,no
34,0,0,0,0,2,no
35,0,0,0,0,4,no
33,0,0,0,0,2,no
114,0,0,0,0,8,yes
101,0,0,0,0,4,no
78,0,0,0,0,23,yes
55,0,0,0,0,3,no
34,0,0,0,0,4,no
31,0,0,0,0,2,no
94,0,0,0,0,16,yes
31,0,0,0,0,5,no
115,0,0,0,0,12,yes
77,0,0,0,0,3,no
77,0,0,0,0,5,no
29,0,0,0,0,3,no
60,0,0,0,0,2,no
41,0,0,0,0,3,no
45,0,0,0,0,3,no
32,0,0,0,0,3,no
25,0,0,0,0,2,no
42,0,0,0,0,3,no
29,0,0,0,0,2,no
28,0,0,0,0,3,no
96,0,0,0,0,3,no
49,0,0,0,0,2,no
37,0,0,0,0,2,no
64,0,0,0,0,3,no
53,0,0,0,0,8,no
28,0,0,0,0,2,no
29,0,0,0,0,2,no
42,0,0,0,0,2,no
39,0,0,0,0,4,no
35,0,0,0,0,4,no
39,0,0,0,0,2,no
42,0,0,0,0,4,no
30,0,0,0,0,2,no
38,0,0,0,0,2,no
40,0,0,0,0,2,no
73,1,1,0,0,12,yes
28,0,0,0,0,2,no
95,0,0,0,0,4,no
106,0,0,0,0,18,yes
31,0,0,0,0,3,no
64,0,0,0,0,2,no
135,0,0,0,0,5,no
24,0,0,0,0,3,no
42,0,0,0,0,2,no
31,0,0,0,0,3,no
62,0,0,0,0,2,no
64,0,0,0,0,3,no
45,0,0,0,0,3,no
59,0,0,0,0,20,yes
162,0,0,0,0,17,yes
26,0,0,0,0,3,no
32,0,0,0,0,3,no
24,0,0,0,0,2,no
45,0,0,0,0,3,no
71,0,0,0,0,2,no
42,0,0,0,0,2,no
113,0,0,0,0,10,yes
31,0,0,0,0,2,no
44,0,0,0,0,2,no
30,0,0,0,0,2,no
28,0,0,0,0,2,no
27,0,0,0,0,3,no
33,0,0,0,0,3,no
32,0,0,0,0,2,no
31,0,0,0,0,2,no
50,0,0,0,0,2,no
80,0,0,0,0,3,no
46,0,0,0,0,2,no
29,0,0,0,0,2,no
39,0,0,0,0,2,no
33,0,0,0,0,2,no
65,0,0,0,0,4,no
32,0,0,0,0,2,no
33,0,0,0,0,3,no
35,0,0,0,0,2,no
57,0,0,0,0,3,no
38,0,0,0,0,2,no
31,0,0,0,0,2,no
40,0,0,0,0,2,no
